,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
4,frozenset({'수유용품'}),frozenset({'아이_생활용품'}),0.22438315396061875,0.07447139841506038,0.03325604734055438,0.14821098087600246,1.9901731944116372,0.016545920084325306,1.0865702431064184
5,frozenset({'아이_생활용품'}),frozenset({'수유용품'}),0.07447139841506038,0.22438315396061875,0.03325604734055438,0.4465613382899628,1.9901731944116372,0.016545920084325306,1.401450422062761
6,frozenset({'티슈'}),frozenset({'주방용품'}),0.17943039069799632,0.10080631207391771,0.031006678894002836,0.17280617164898746,1.7142395956542362,0.012918962933755638,1.0870410986003116
7,frozenset({'주방용품'}),frozenset({'티슈'}),0.10080631207391771,0.17943039069799632,0.031006678894002836,0.30758668039821485,1.7142395956542362,0.012918962933755638,1.185086401535318
3,frozenset({'티슈'}),frozenset({'생리대'}),0.17943039069799632,0.10900785548672873,0.03315223033532893,0.18476374156219869,1.6949580444199541,0.013592908236194471,1.092925069624157
2,frozenset({'생리대'}),frozenset({'티슈'}),0.10900785548672873,0.17943039069799632,0.03315223033532893,0.30412698412698413,1.694958044419954,0.013592908236194471,1.1791944659221312
0,frozenset({'기저귀'}),frozenset({'아이_생활용품'}),0.35135135135135137,0.07447139841506038,0.033463681351005296,0.09524278538363046,1.2789176436945955,0.007298054880848944,1.0229579677652831
1,frozenset({'아이_생활용품'}),frozenset({'기저귀'}),0.07447139841506038,0.35135135135135137,0.033463681351005296,0.44934944237918223,1.2789176436945955,0.007298054880848944,1.1779678412589807
